date,data,cols
251,-20.35,channel_1
252,-21.22,channel_1
253,-22.09,channel_1
254,-22.345,channel_1
255,-22.6,channel_1
256,-22.59,channel_1
257,-22.58,channel_1
258,-23.41,channel_1
259,-23.27,channel_1
260,-23.2,channel_1
261,-23.18,channel_1
262,-23.16,channel_1
263,-23.17625,channel_1
264,-23.1925,channel_1
265,-23.20875,channel_1
266,-23.225,channel_1
267,-23.24125,channel_1
268,-23.2575,channel_1
269,-23.27375,channel_1
270,-23.29,channel_1
271,-23.045,channel_1
272,-22.8,channel_1
273,-22.7275,channel_1
274,-22.655,channel_1
275,-22.5825,channel_1
276,-22.51,channel_1
277,-22.46333333,channel_1
278,-22.41666667,channel_1
279,-22.37,channel_1
280,-22.385,channel_1
281,-22.4,channel_1
282,-22.415,channel_1
283,-22.43,channel_1
284,-22.54666667,channel_1
285,-22.66333333,channel_1
286,-22.78,channel_1
287,-22.87375,channel_1
288,-22.9675,channel_1
289,-23.06125,channel_1
290,-23.155,channel_1
291,-23.28,channel_1
292,-23.405,channel_1
293,-23.53,channel_1
294,-23.4125,channel_1
295,-23.295,channel_1
296,-23.1775,channel_1
297,-23.06,channel_1
298,-23.09666667,channel_1
299,-23.13333333,channel_1
300,-23.17,channel_1
301,-23.1425,channel_1
302,-23.115,channel_1
303,-23.0875,channel_1
304,-23.06,channel_1
305,-23.33666667,channel_1
306,-23.61333333,channel_1
307,-23.89,channel_1
308,-23.97,channel_1
309,-24.05,channel_1
310,-24.13,channel_1
311,-24.21,channel_1
312,-23.96,channel_1
313,-23.71,channel_1
314,-23.46,channel_1
315,-23.574,channel_1
316,-23.688,channel_1
317,-23.802,channel_1
318,-23.916,channel_1
319,-24.03,channel_1
320,-23.89,channel_1
321,-23.75,channel_1
322,-23.61,channel_1
323,-23.54,channel_1
324,-23.47,channel_1
325,-23.4,channel_1
326,-23.63,channel_1
327,-23.86,channel_1
328,-24.09,channel_1
329,-24.0325,channel_1
330,-23.975,channel_1
331,-23.9175,channel_1
332,-23.86,channel_1
333,-23.84285714,channel_1
334,-23.82571429,channel_1
335,-23.80857143,channel_1
336,-23.79142857,channel_1
337,-23.77428571,channel_1
338,-23.75714286,channel_1
339,-23.74,channel_1
340,-23.9,channel_1
341,-24.06,channel_1
342,-24.22,channel_1
343,-24.14,channel_1
344,-24.06,channel_1
345,-23.98,channel_1
346,-23.9,channel_1
347,-23.80666667,channel_1
348,-23.71333333,channel_1
349,-23.62,channel_1
350,-23.4875,channel_1
351,-23.355,channel_1
352,-23.2225,channel_1
353,-23.09,channel_1
354,-23.18666667,channel_1
355,-23.28333333,channel_1
356,-23.38,channel_1
357,-23.32714286,channel_1
358,-23.27428571,channel_1
359,-23.22142857,channel_1
360,-23.16857143,channel_1
361,-23.11571429,channel_1
362,-23.06285714,channel_1
363,-23.01,channel_1
364,-22.90857143,channel_1
365,-22.80714286,channel_1
366,-22.70571429,channel_1
367,-22.60428571,channel_1
368,-22.50285714,channel_1
369,-22.40142857,channel_1
370,-22.3,channel_1
371,-22.2625,channel_1
372,-22.225,channel_1
373,-22.1875,channel_1
374,-22.15,channel_1
375,-22.17333333,channel_1
376,-22.19666667,channel_1
377,-22.22,channel_1
378,-22.14142857,channel_1
379,-22.06285714,channel_1
380,-21.98428571,channel_1
381,-21.90571429,channel_1
382,-21.82714286,channel_1
383,-21.74857143,channel_1
384,-21.67,channel_1
385,-21.81571429,channel_1
386,-21.96142857,channel_1
387,-22.10714286,channel_1
388,-22.25285714,channel_1
389,-22.39857143,channel_1
390,-22.54428571,channel_1
391,-22.69,channel_1
392,-22.62,channel_1
393,-22.55,channel_1
394,-22.48,channel_1
395,-22.41,channel_1
396,-22.34,channel_1
397,-22.27,channel_1
398,-22.2,channel_1
399,-22.23,channel_1
400,-22.26,channel_1
401,-22.29,channel_1
402,-22.32,channel_1
403,-22.35,channel_1
404,-22.38,channel_1
405,-22.41,channel_1
406,-22.40428571,channel_1
